OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,ASSET_NAME,OBJECTID_1,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
728,786,39.974679999999999,-75.199340000000007,0,1,Zoo Parking Garage,1286,1.466290250000000,1.466290853004429,1.909260058905641,4.725167846363541
729,787,39.940170000000002,-75.200699999999998,0,1,Gray's Ferry Crescent,1022,13.055578170000000,0.400031746170917,0.520632291653772,1.289136638466846
730,789,39.967520000000000,-75.148690000000002,0,0,East Poplar Field,280,3.081339940000000,2.507165516725754,3.264313231654303,8.079579161213653
731,789,39.967520000000000,-75.148690000000002,0,0,East Poplar Playground,218,4.841094440000000,0.778622606078166,1.013734723025460,2.509118874907835
732,789,39.967520000000000,-75.148690000000002,0,0,East Poplar Playground Garden,1320,0.631465670000000,0.247197878920748,0.321845616890826,0.796607725675040
733,799,40.042400000000001,-75.226270000000000,0,0,Joseph V. Kelly Memorial Playground,292,2.773182680000000,1.872576858227581,2.440703820764757,6.034526105452606
734,803,39.957799999999999,-75.160210000000006,1,0,Vine Street Park,1372,11.868121490000000,0.501373970285755,0.652677161601236,1.615682897902984
735,808,39.963099999999997,-75.189949999999996,0,1,33rd & Wallace Playground,267,0.946859300000000,0.025331405468206,0.032979571575825,0.081633720337396
736,808,39.963099999999997,-75.189949999999996,0,1,James Lee Wright Recreation Center,374,0.549061090000000,0.549060272452955,0.714822435949272,1.769386685118569
737,808,39.963099999999997,-75.189949999999996,0,1,James Lee Wright Recreation Center Building,438,0.357926460000000,0.357925910500257,0.465984604627038,1.153443027851233
738,808,39.963099999999997,-75.189949999999996,0,1,Mantua Community Garden,416,0.147972460000000,0.147972758673069,0.192645221506608,0.476851134971509
739,812,39.933239999999998,-75.160719999999998,0,0,Dr. Nicola Capitolo Playground,236,4.091991230000000,4.091992833752294,5.325019389688800,13.186584524904625
740,812,39.933239999999998,-75.160719999999998,0,0,Dr. Nicola Capitolo Playground Building,490,0.102966830000000,0.102966740463455,0.133993616697742,0.331814407249644
741,812,39.933239999999998,-75.160719999999998,0,0,Dr. Nicola Capitolo Playground Community Garden,1334,0.191492940000000,0.191492514118083,0.249196149137430,0.617095609124816
742,814,39.926710000000000,-75.187860000000001,0,1,Smith Playground,111,7.590754960000000,5.087007802072594,6.619049538401395,16.392589183100732
743,814,39.926710000000000,-75.187860000000001,0,1,Smith Playground Building,474,0.100445990000000,0.100446019695372,0.130697164846407,0.323681658264274
744,815,39.951860000000003,-75.171920000000000,1,0,Rittenhouse Square,112,7.313901870000000,0.651964577230783,0.848614508896523,2.100899355736451
745,817,39.944490000000002,-75.144930000000002,0,0,Foglietta Plaza,313,2.056976600000000,1.171316143043905,1.524509269927142,3.774599857511248
746,817,39.944490000000002,-75.144930000000002,0,0,I-95 Park,428,12.845365760000000,3.772809811985638,4.910314214817019,12.157663912709141
747,817,39.944490000000002,-75.144930000000002,0,0,I-95 Park Electric Utilities Building 3,507,0.003059750000000,0.000129991390635,0.000169187386365,0.000418898524963
748,817,39.944490000000002,-75.144930000000002,0,0,I-95 Park Electric Utilities Building 4,508,0.003254730000000,0.003254682481016,0.004236064384328,0.010488258967594
749,817,39.944490000000002,-75.144930000000002,0,0,I-95 Park Electric Utilities Building 5,509,0.003091530000000,0.003091564929529,0.004023759816699,0.009962604708529
750,817,39.944490000000002,-75.144930000000002,0,0,I-95 Park Electric Utilities Building 6,510,0.003336400000000,0.003336484347021,0.004342528031283,0.010751857014883
751,817,39.944490000000002,-75.144930000000002,0,0,I-95 Park Toilet Building,511,0.041429900000000,0.041430074185860,0.053922663545386,0.133509505091281
752,817,39.944490000000002,-75.144930000000002,0,0,Korean War Veteran's Memorial,1005,1.308608340000000,1.308608291612391,1.703202732147872,4.217034895685067
753,817,39.944490000000002,-75.144930000000002,0,0,Vietnam Memorial,1006,1.979563150000000,1.104028392698036,1.436912349317688,3.557714771553934
754,824,39.946829999999999,-75.235789999999994,0,0,Albert W. Christy Recreation Center,278,3.154905350000000,0.145038665560794,0.188784001025504,0.467402923302538
755,824,39.946829999999999,-75.235789999999994,0,0,Sherwood Park,325,1.647454990000000,1.647454933074839,2.144279493710854,5.308937718735709
756,828,39.957670000000000,-75.174229999999994,0,0,Aviator Park,1008,1.903299470000000,0.502092903295042,0.653618740854507,1.618016597107989
757,828,39.957670000000000,-75.174229999999994,0,0,Benjamin Franklin Parkway,1033,64.509472470000006,1.930124788002173,2.512732176383013,6.220204702453587
758,828,39.957670000000000,-75.174229999999994,0,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,0.114378983398773,0.148907834752094,0.368617564045541
759,828,39.957670000000000,-75.174229999999994,0,0,Coxe Park,422,0.109275670000000,0.109275461183988,0.142250942825626,0.352138597105123
760,828,39.957670000000000,-75.174229999999994,0,0,Former BSA Building,1070,0.154628280000000,0.154628778628347,0.201296472203770,0.498304305869783
761,828,39.957670000000000,-75.174229999999994,0,0,Logan Square,1024,9.209228050000000,0.502091735280037,0.653618740854507,1.618016597107989
762,828,39.957670000000000,-75.174229999999994,0,0,Winter Street,1009,1.607994450000000,1.313714888950083,1.710205600776412,4.233570541300055
763,829,39.924999999999997,-75.174520000000001,0,1,18th & Jackson War Memorial,425,0.083383810000000,0.047301594943102,0.061545008141437,0.152424718736612
764,832,39.934179999999998,-75.158209999999997,0,0,Dr. Nicola Capitolo Playground,236,4.091991230000000,3.788801211428281,4.930468046795537,12.209375354586076
765,832,39.934179999999998,-75.158209999999997,0,0,Dr. Nicola Capitolo Playground Building,490,0.102966830000000,0.102966740463455,0.133993616697742,0.331809951074430
766,832,39.934179999999998,-75.158209999999997,0,0,Dr. Nicola Capitolo Playground Community Garden,1334,0.191492940000000,0.191492514118083,0.249196149137430,0.617087321702395
767,833,39.942749999999997,-75.161900000000003,0,0,Seger Park Playground,318,1.911304920000000,0.167921676461283,0.218552397925627,0.541137115279088
768,841,39.967230000000001,-75.168570000000003,0,0,Francisville Recreation Center,172,3.681584430000000,2.393190923505820,3.115908756926946,7.712292135123717
769,841,39.967230000000001,-75.168570000000003,0,0,Roberto Clemente Playground,300,2.542758280000000,1.871266035187387,2.436269189221768,6.030093039569644
770,841,39.967230000000001,-75.168570000000003,0,0,Roberto Clemente Playground Building,451,0.077515880000000,0.077515672099709,0.100920563843405,0.249791932793748
771,841,39.967230000000001,-75.168570000000003,0,0,Roberto Clemente Playground Pavilion,1134,0.004115720000000,0.004115739194307,0.005358447145648,0.013262875456794
772,841,39.967230000000001,-75.168570000000003,0,0,Spring Gardens,1314,1.963080680000000,1.963080544506483,2.555831606535492,6.326026060283136
773,843,39.964630000000000,-75.177980000000005,0,0,Benjamin Franklin Parkway,1033,64.509472470000006,14.233104783157355,18.529361718362725,45.864375656279591
774,843,39.964630000000000,-75.177980000000005,0,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,4.879873631877778,6.353015167597212,15.725154413061293
775,843,39.964630000000000,-75.177980000000005,0,0,Binswanger Triangle,1015,0.230761670000000,0.032821776046456,0.042730079178225,0.105766643937364
776,843,39.964630000000000,-75.177980000000005,0,0,Eakins Oval,979,7.817977990000000,7.817977462872321,10.178226739301948,25.193421218795383
777,843,39.964630000000000,-75.177980000000005,0,0,East Fairmount Park,24,659.240958959999944,3.435942894381530,4.474589049085978,11.075623444242849
778,843,39.964630000000000,-75.177980000000005,0,0,Philadelphia Museum of Art,51,24.683204270000001,3.436863589618055,4.474589049085978,11.075623444242849
779,843,39.964630000000000,-75.177980000000005,0,0,Von Colln Community Center Building,440,0.037091370000000,0.037091377783480,0.048289358947116,0.119527123093322
780,843,39.964630000000000,-75.177980000000005,0,0,Von Colln Field,180,6.528407340000000,1.500528251192344,1.953515229984028,4.835393561854851
781,847,39.941420000000001,-75.147599999999997,0,0,Edward Shippen Plaza/Bainbridge Green,391,0.348398460000000,0.224103575103954,0.291661340759320,0.722169132819895
782,848,39.992959999999997,-75.217650000000006,0,0,Belmont Grove,1185,11.761486560000000,1.491637288711584,1.942761222302602,4.806812947275671
783,848,39.992959999999997,-75.217650000000006,0,0,West Fairmount Park,8,1395.358889650000037,21.974758642835312,28.619696326069523,70.811340718546262
784,850,39.974200000000003,-75.156639999999996,0,0,Yorktown & Guilford Place,1364,0.125702720000000,0.001304544913556,0.001698654373506,0.004203975327798
785,850,39.974200000000003,-75.156639999999996,0,0,Yorktown & Patrick Henry,1365,0.221308510000000,0.221308977440379,0.288160348240587,0.713163909826273
786,850,39.974200000000003,-75.156639999999996,0,0,Yorktown & S Dondill Place,1363,0.099037390000000,0.099036816844178,0.128957114015163,0.319154110523846
787,850,39.974200000000003,-75.156639999999996,0,0,Yorktown Commons,1367,0.776314960000000,0.321728601491697,0.418923788427077,1.036788471064904
788,853,39.943230000000000,-75.177390000000003,0,0,22nd & Catharine Park,426,0.046244320000000,0.038346122004365,0.049907057218388,0.123569333767935
789,855,39.953800000000001,-75.166619999999995,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,3.543468924116367,4.613063588938512,11.420158993300685
790,855,39.953800000000001,-75.166619999999995,1,0,Cafe Cret,1166,0.038481390000000,0.038481492254024,0.050092905402841,0.124010634821631
791,855,39.953800000000001,-75.166619999999995,1,0,Cret Park,1011,1.121917470000000,0.593437667281552,0.772502951250964,1.912418148155210
792,855,39.953800000000001,-75.166619999999995,1,0,John F. Kennedy Plaza,307,2.439869380000000,2.439869118188282,3.176019790066468,7.862595056222621
793,855,39.953800000000001,-75.166619999999995,1,0,Levy Park,1001,0.572631830000000,0.509898202754135,0.663752263344301,1.643193559640338
794,855,39.953800000000001,-75.166619999999995,1,0,Welcome Center,518,0.093270240000000,0.093270230006531,0.121411250575882,0.300567238760107
795,856,39.955199999999998,-75.169569999999993,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,1.228522445616124,1.599351450070547,3.959294622898605
796,856,39.955199999999998,-75.169569999999993,1,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,0.321291233376632,0.418282978789415,1.035485695591104
797,856,39.955199999999998,-75.169569999999993,1,0,Cret Park,1011,1.121917470000000,0.035904396577748,0.046738274040222,0.115703522876633
798,856,39.955199999999998,-75.169569999999993,1,0,Levy Park,1001,0.572631830000000,0.364057371419749,0.473906169823376,1.173184386619591
799,856,39.955199999999998,-75.169569999999993,1,0,Logan Square,1024,9.209228050000000,0.062374463201066,0.081198544477570,0.201012079316935
800,856,39.955199999999998,-75.169569999999993,1,0,Torun Triangle,1014,0.624215370000000,0.444954296457121,0.579225482939964,1.433908938494343
801,857,39.935859999999998,-75.161760000000001,0,0,Dr. Nicola Capitolo Playground,236,4.091991230000000,0.025994309833469,0.033827088538147,0.083764381351744
802,857,39.935859999999998,-75.161760000000001,0,0,Dr. Nicola Capitolo Playground Community Garden,1334,0.191492940000000,0.004588395349533,0.005971045171607,0.014785810024974
803,863,39.944389999999999,-75.163139999999999,1,0,Waverly Street Community Garden,1313,0.092752970000000,0.081764472606139,0.106419294619029,0.263488627694758
804,866,39.998539999999998,-75.129260000000002,0,0,Jose Manuel Collazo Park,12,1.539130730000000,1.474382982276490,1.920507739423769,4.751370738579241
805,878,39.974969999999999,-75.194919999999996,0,1,Lansdowne and Girard Communications Building,1223,0.014720730000000,0.014720676152717,0.019168103251661,0.047438340063229
806,878,39.974969999999999,-75.194919999999996,0,1,Letitia Street House,570,0.019373980000000,0.019373919366125,0.025227217400277,0.062433789205494
807,878,39.974969999999999,-75.194919999999996,0,1,Philadelphia Zoological Gardens,91,54.761651510000000,6.421140890946215,8.360677466823953,20.691492299625601
808,878,39.974969999999999,-75.194919999999996,0,1,West Fairmount Park,8,1395.358889650000037,19.842501526796429,25.842666910548260,63.956939554627859
809,878,39.974969999999999,-75.194919999999996,0,1,Zoo Admissions Building,1234,0.042225090000000,0.042224909388929,0.054981147016373,0.136070549860123
810,878,39.974969999999999,-75.194919999999996,0,1,Zoo Comfort Station 1,1235,0.022443110000000,0.022443133385178,0.029223267909676,0.072323448108405
811,878,39.974969999999999,-75.194919999999996,0,1,Zoo Gate House East,1233,0.013430880000000,0.013430828040279,0.017488357495541,0.043281207281106
812,878,39.974969999999999,-75.194919999999996,0,1,Zoo Gate House West,1232,0.013379060000000,0.013379093952643,0.017421014924824,0.043114543958792
813,878,39.974969999999999,-75.194919999999996,0,1,Zoo Kangaroo Habitat,1283,0.051775180000000,0.000008329741819,0.000010845975042,0.000026842251713
814,878,39.974969999999999,-75.194919999999996,0,1,Zoo Lemur Enclosure,1237,0.045039730000000,0.045039800326242,0.058646204403500,0.145141047676160
815,878,39.974969999999999,-75.194919999999996,0,1,Zoo Penrose Lab Animal Hospital,1241,0.345245210000000,0.014665925558847,0.019096329439341,0.047260710045707
816,878,39.974969999999999,-75.194919999999996,0,1,Zoo Rare Animal Conservation Center,1239,0.406740330000000,0.255397789536383,0.332550930969915,0.823016442710743
817,878,39.974969999999999,-75.194919999999996,0,1,Zoo Special Event Stage,1285,0.019857130000000,0.019857124685799,0.025855701929319,0.063989199379455
818,878,39.974969999999999,-75.194919999999996,0,1,Zoo Ticket Gate Structure,1238,0.006902590000000,0.006902595062835,0.008987860893744,0.022243682430158
819,878,39.974969999999999,-75.194919999999996,0,1,ZooBalloon Landing Pad,1284,0.461315260000000,0.461315140867381,0.600674395406265,1.486584032986559
820,878,39.974969999999999,-75.194919999999996,0,1,ZooShop,1236,0.094096110000000,0.094095966369729,0.122522384687859,0.303225544743284
821,879,39.942610000000002,-75.172309999999996,0,0,Marian Anderson Recreation Center,177,3.360903470000000,3.360904447672947,4.374162375922098,10.830475092449792
822,879,39.942610000000002,-75.172309999999996,0,0,Marian Anderson Recreation Center Building,502,0.401486620000000,0.401486570161643,0.522526713937178,1.293782003061386
823,879,39.942610000000002,-75.172309999999996,0,0,Ryan Howard Training Center,1129,0.173793620000000,0.173793450237384,0.226190163002351,0.560049379977051
824,880,39.904020000000003,-75.239970000000000,1,1,Eastwick Park,144,11.308936859999999,0.037994233878995,0.049422843414449,0.122439416941123
825,886,39.905400000000000,-75.173590000000004,0,0,Franklin Delano Roosevelt Park,26,348.582655209999984,4.602336265702489,5.986351279931441,14.830203598632854
