OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,OBJECTID_1,ASSET_NAME,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
1872,621,39.938850000000002,-75.174750000000003,0,1,290,"Charles H. Chew, Sr. Playground",2.798553960000000,2.798553961915951,3.642070475594774,2.253836529810421
1873,621,39.938850000000002,-75.174750000000003,0,1,495,"Charles H. Chew, Sr. Playground Building",0.057040710000000,0.057040733102970,0.074233176179864,0.045938002935187
1874,621,39.938850000000002,-75.174750000000003,0,1,1351,"Charles H. Chew, Sr. Playground Garden",0.025111020000000,0.025111033515991,0.032679669736911,0.020223286157900
1875,624,39.951270000000001,-75.167180000000002,1,0,112,Rittenhouse Square,7.313901870000000,1.250992297003113,1.628324990084300,1.007482611404189
1876,624,39.951270000000001,-75.167180000000002,1,0,307,John F. Kennedy Plaza,2.439869380000000,2.425023222405400,3.156694631001087,1.953120519314705
1877,624,39.951270000000001,-75.167180000000002,1,0,518,Welcome Center,0.093270240000000,0.093270234180009,0.121411256008560,0.075119972979739
1878,624,39.951270000000001,-75.167180000000002,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,2.425386588913662,3.157488552042956,1.953611736761702
1879,625,39.944659999999999,-75.180779999999999,0,0,1,William H. ""Billy"" Markward Memorial Playground,3.357339620000000,0.365986470606473,0.476361783924035,0.294764161357593
1880,625,39.944659999999999,-75.180779999999999,0,0,3,Schuylkill River Park,7.289316870000000,0.365982211366325,0.476361783924035,0.294764161357593
1881,625,39.944659999999999,-75.180779999999999,0,0,358,Fitler Square,0.720029610000000,0.720029656011401,0.937183727924739,0.579912547400677
1882,625,39.944659999999999,-75.180779999999999,0,0,389,James O'Connor Memorial Pool,0.373647960000000,0.373648123224325,0.486325810199866,0.300929722802817
1883,625,39.944659999999999,-75.180779999999999,0,0,426,22nd & Catharine Park,0.046244320000000,0.046244129253654,0.060186227030048,0.037242162017386
1884,625,39.944659999999999,-75.180779999999999,0,0,1057,James O'Connor Memorial Pool Building 1,0.015330860000000,0.015330850639690,0.019954007682029,0.012347183461413
1885,625,39.944659999999999,-75.180779999999999,0,0,1058,James O'Connor Memorial Pool Building 2,0.008051640000000,0.008051622284107,0.010479665642122,0.006484629872829
1886,625,39.944659999999999,-75.180779999999999,0,0,1340,Fitler Square Building,0.002619720000000,0.002619753149849,0.003409853542288,0.002109956452563
1887,627,39.934289999999997,-75.158869999999993,0,0,236,Dr. Nicola Capitolo Playground,4.091991230000000,4.091993313839255,5.325020014438763,3.295518740221496
1888,627,39.934289999999997,-75.158869999999993,0,0,272,Gold Star Park,0.882945930000000,0.882945251397425,1.148985044324293,0.711077467415682
1889,627,39.934289999999997,-75.158869999999993,0,0,408,Giuseppe Bardascino Park,0.233517450000000,0.057961756065330,0.075431684133694,0.046682740721165
1890,627,39.934289999999997,-75.158869999999993,0,0,419,"Louis P. Paolone, Sr. Park",0.089513350000000,0.089512905747698,0.116483109413137,0.072088418249959
1891,627,39.934289999999997,-75.158869999999993,0,0,490,Dr. Nicola Capitolo Playground Building,0.102966830000000,0.102966732999637,0.133993606984860,0.082925217499867
1892,627,39.934289999999997,-75.158869999999993,0,0,1334,Dr. Nicola Capitolo Playground Community Garden,0.191492940000000,0.191492754403734,0.249196461829857,0.154221318930336
1893,627,39.934289999999997,-75.158869999999993,0,0,1356,"Louis P. Paolone, Sr. Park Garden",0.001255940000000,0.001255974832496,0.001634396923231,0.001011486468570
1894,628,39.939120000000003,-75.191659999999999,0,1,291,Donald P. Finnegan Recreation Center,2.802023940000000,2.802024578113294,3.646574586089566,2.256615042270903
1895,628,39.939120000000003,-75.191659999999999,0,1,494,Donald P. Finnegan Recreation Center Building,0.039506230000000,0.039506144699242,0.051413337327746,0.031816190139019
1896,629,39.997250000000001,-75.119330000000005,0,0,183,McPherson Square,6.391130050000000,6.391129465277846,8.324403179814015,5.147092852088451
1897,629,39.997250000000001,-75.119330000000005,0,0,185,Sergeant John J. McVeigh Recreation Center,6.320178820000000,4.642440804747321,6.047208155256896,3.739071882833668
1898,629,39.997250000000001,-75.119330000000005,0,0,687,Sergeant John J. McVeigh Recreation Ctr Building,0.341884420000000,0.333641643311034,0.434600757564063,0.268719619226828
1899,629,39.997250000000001,-75.119330000000005,0,0,1107,McPherson Library Building,0.154573600000000,0.154573485754199,0.201331046637221,0.124485752151313
1900,629,39.997250000000001,-75.119330000000005,0,0,1353,Sergeant John J. McVeigh Recreation Center Garden,0.015160570000000,0.015160611023467,0.019748130964281,0.012210540687750
1901,631,39.957259999999998,-75.215310000000002,0,0,58,45th & Sansom Tot Lot,0.130736940000000,0.130736819146805,0.170187096486865,0.105289642817362
1902,631,39.957259999999998,-75.215310000000002,0,0,1038,Spruce Play Lot,3.974056800000000,0.531189679984971,0.691460563239739,0.427785873480857
1903,632,39.952759999999998,-75.149929999999998,1,0,119,Franklin Square,7.164952180000000,6.632444885473966,8.633750640176205,5.341788053057818
1904,632,39.952759999999998,-75.149929999999998,1,0,378,Atwater Kent Museum,0.444489940000000,0.444489100939927,0.578564654115184,0.357963750179718
1905,632,39.952759999999998,-75.149929999999998,1,0,516,Atwater Kent Museum Building,0.148192610000000,0.148192840904873,0.192893858373215,0.119345363459007
1906,632,39.952759999999998,-75.149929999999998,1,0,520,Franklin Square Storage Facility,0.008021830000000,0.008021849941853,0.010442367026482,0.006460797138168
1907,632,39.952759999999998,-75.149929999999998,1,0,521,Franklin Square Maintenance Building & Restooms,0.016219830000000,0.016219804618784,0.021114003645253,0.013063445670945
1908,632,39.952759999999998,-75.149929999999998,1,0,1101,Franklin Square Carousel Booth,0.000718120000000,0.000718139976333,0.000934838110321,0.000578393708294
1909,632,39.952759999999998,-75.149929999999998,1,0,1102,Franklin Square Mini Golf Building 1,0.014466980000000,0.014467074519526,0.018832521816589,0.011651869997342
1910,632,39.952759999999998,-75.149929999999998,1,0,1103,Franklin Square Mini Golf Building 2,0.014427660000000,0.014427721816584,0.018781286540793,0.011620170218700
1911,632,39.952759999999998,-75.149929999999998,1,0,1104,Pavillion in Franklin Square,0.047425010000000,0.047424950149473,0.061735592448263,0.038196429794253
1912,632,39.952759999999998,-75.149929999999998,1,0,1106,SquareBurger,0.014435250000000,0.014435339622900,0.018791138568734,0.011626265767130
1913,632,39.952759999999998,-75.149929999999998,1,0,1309,Ben-Gurion Place,0.387166130000000,0.387165667312410,0.503957536645900,0.311803578849780
1914,632,39.952759999999998,-75.149929999999998,1,0,1310,Commerce Street Walk,0.372665540000000,0.372446950405851,0.484798413843919,0.299949637549409
1915,632,39.952759999999998,-75.149929999999998,1,0,1372,Vine Street Park,11.868121490000000,0.302332428221684,0.393569436800386,0.243505355107881
1916,635,39.936489999999999,-75.148690000000002,0,0,247,Sacks Playground,3.738516020000000,2.266736215395947,2.949768708736122,1.825478689010715
1917,635,39.936489999999999,-75.148690000000002,0,0,269,Weccacoe Playground,0.903741930000000,0.903742292399160,1.176136904988482,0.727858034786537
1918,635,39.936489999999999,-75.148690000000002,0,0,279,Jefferson Square,3.128182290000000,3.095931289377509,4.028811145655013,2.493249340757035
1919,635,39.936489999999999,-75.148690000000002,0,0,330,Shot Tower Playground,1.438159320000000,1.438158853572594,1.871546427436992,1.158215594552229
1920,635,39.936489999999999,-75.148690000000002,0,0,372,Mario Lanza Park,0.506920240000000,0.506920336268006,0.659703976133344,0.408261009048077
1921,635,39.936489999999999,-75.148690000000002,0,0,404,Mummers Museum,0.249968430000000,0.249968457202826,0.325288992698847,0.201306672683478
1922,635,39.936489999999999,-75.148690000000002,0,0,421,Beck Park,0.074275520000000,0.074275751743389,0.096660838660964,0.059819029375051
1923,635,39.936489999999999,-75.148690000000002,0,0,428,I-95 Park,12.845365760000000,1.400704951334527,1.823018327468421,1.128183744241916
1924,635,39.936489999999999,-75.148690000000002,0,0,489,Sacks Playground Building,0.016787640000000,0.016787643034569,0.021846199724654,0.013519626781285
1925,635,39.936489999999999,-75.148690000000002,0,0,492,Shot Tower Recreation Center Building,0.164358910000000,0.164359693989352,0.213888803312225,0.132366124539902
1926,635,39.936489999999999,-75.148690000000002,0,0,496,Weccacoe Playground Building,0.062378930000000,0.062378875697281,0.081180119287151,0.050238711018647
1927,635,39.936489999999999,-75.148690000000002,0,0,1231,Mummers Museum Building,0.145994110000000,0.145993664067328,0.189984447521274,0.117572797882909
1928,640,39.976579999999998,-75.152879999999996,0,0,210,11th & Cecil B. Moore Playground,5.181687050000000,5.181686698711577,6.747511120101418,4.173321323945136
1929,640,39.976579999999998,-75.152879999999996,0,0,245,Marie Dendy Recreation Center,3.743164330000000,3.743162953267803,4.874068073451822,3.014600771045627
1930,640,39.976579999999998,-75.152879999999996,0,0,573,Marie Dendy Recreation Center Building,0.067845940000000,0.067846014565846,0.088344836309519,0.054641093977985
1931,640,39.976579999999998,-75.152879999999996,0,0,1112,11th & Cecil B. Moore Playground Stands,0.078183660000000,0.078183812254722,0.101809651196440,0.062969053441906
1932,640,39.976579999999998,-75.152879999999996,0,0,1126,Marie Dendy Recreation Center Pool Building,0.005166840000000,0.005166826139563,0.006727914996708,0.004161201163167
1933,640,39.976579999999998,-75.152879999999996,0,0,1361,Yorktown & N Dondill Place,0.100268630000000,0.100268444945374,0.130563414953492,0.080753195371439
1934,640,39.976579999999998,-75.152879999999996,0,0,1362,Yorktown & Queens Place,0.129907820000000,0.129908009699756,0.169157607522063,0.104623621660480
1935,640,39.976579999999998,-75.152879999999996,0,0,1363,Yorktown & S Dondill Place,0.099037390000000,0.099036374939447,0.128956538605325,0.079759345756464
1936,640,39.976579999999998,-75.152879999999996,0,0,1364,Yorktown & Guilford Place,0.125702720000000,0.125703469514790,0.163679108352208,0.101235181537623
1937,640,39.976579999999998,-75.152879999999996,0,0,1366,Yorktown & Kings Place,0.100006670000000,0.100006769527213,0.130217189731898,0.080539055805835
1938,640,39.976579999999998,-75.152879999999996,0,0,1367,Yorktown Commons,0.776314960000000,0.555028923684844,0.722704846005612,0.446991415215093
1939,641,39.932020000000001,-75.160910000000001,1,0,235,Columbus Square,4.111533470000000,3.462767569331053,4.506149695914094,2.788831865236700
1940,641,39.932020000000001,-75.160910000000001,1,0,236,Dr. Nicola Capitolo Playground,4.091991230000000,4.091993313839254,5.325020014438764,3.295626311029045
1941,641,39.932020000000001,-75.160910000000001,1,0,314,South Philadelphia Older Adults Center,1.875232310000000,1.875229529340975,2.440210012336340,1.510232881620399
1942,641,39.932020000000001,-75.160910000000001,1,0,419,"Louis P. Paolone, Sr. Park",0.089513350000000,0.089512905747698,0.116483109413137,0.072090771326964
1943,641,39.932020000000001,-75.160910000000001,1,0,482,South Philadelphia Older Adults Center Building,0.250605260000000,0.250605561883233,0.326109062641917,0.201827148854575
1944,641,39.932020000000001,-75.160910000000001,1,0,487,Columbus Square Building,0.100209910000000,0.100210137192792,0.130405583853035,0.080707316044983
1945,641,39.932020000000001,-75.160910000000001,1,0,490,Dr. Nicola Capitolo Playground Building,0.102966830000000,0.102966732999637,0.133993606984860,0.082927924306690
1946,641,39.932020000000001,-75.160910000000001,1,0,1118,Columbus Square Restrooms,0.028408040000000,0.028408057252551,0.036967596315473,0.022879046978683
1947,641,39.932020000000001,-75.160910000000001,1,0,1334,Dr. Nicola Capitolo Playground Community Garden,0.191492940000000,0.191492754403734,0.249196461829857,0.154226352951723
1948,641,39.932020000000001,-75.160910000000001,1,0,1336,South Philadelphia Older Adults Center Garden,0.120736360000000,0.120736584102157,0.157112788941582,0.097236261954144
1949,641,39.932020000000001,-75.160910000000001,1,0,1356,"Louis P. Paolone, Sr. Park Garden",0.001255940000000,0.001255974832496,0.001634396923231,0.001011519485046
1950,643,39.952530000000003,-75.170150000000007,1,0,112,Rittenhouse Square,7.313901870000000,4.830321259551067,6.287275178196325,3.890013136283118
1951,643,39.952530000000003,-75.170150000000007,1,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,0.000007271641907,0.000009466813039,0.000005857231636
1952,643,39.952530000000003,-75.170150000000007,1,0,307,John F. Kennedy Plaza,2.439869380000000,0.607837451844306,0.791232513994268,0.489545118681285
1953,643,39.952530000000003,-75.170150000000007,1,0,518,Welcome Center,0.093270240000000,0.093270234180009,0.121411256008560,0.075118611382526
1954,643,39.952530000000003,-75.170150000000007,1,0,935,Guard Box (Rittenhouse Square),0.002745230000000,0.002745256408945,0.003573296319703,0.002210841617316
1955,643,39.952530000000003,-75.170150000000007,1,0,1001,Levy Park,0.572631830000000,0.544797655155789,0.709182096977672,0.438779534070174
1956,643,39.952530000000003,-75.170150000000007,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,1.153570514795254,1.501775309177309,0.929166533175551
1957,644,39.948210000000003,-75.164510000000007,1,0,1326,Sartain Garden,0.084075770000000,0.084075928813829,0.109432308223606,0.067711299765796
1958,646,39.972830000000002,-75.146079999999998,0,0,219,Narcissa S. Cruz Recreation Center,4.809898730000000,4.809895716720919,6.262890197011065,3.873793516713391
1959,646,39.972830000000002,-75.146079999999998,0,0,386,Benson Park,0.394552460000000,0.394552034775229,0.513740338415264,0.317764471294255
1960,646,39.972830000000002,-75.146079999999998,0,0,410,Thomas Hart Park,0.215534560000000,0.215534944616288,0.280637565318858,0.173583113687232
1961,646,39.972830000000002,-75.146079999999998,0,0,567,Narcissa S. Cruz Recreation Center Building,0.263751300000000,0.263751008103569,0.343424500182505,0.212418797142960
1962,647,39.945110000000000,-75.141930000000002,1,0,313,Foglietta Plaza,2.056976600000000,2.056977164814463,2.677228325086402,1.656610329250014
1963,647,39.945110000000000,-75.141930000000002,1,0,428,I-95 Park,12.845365760000000,8.660142735994748,11.271180922983989,6.974360223556346
1964,647,39.945110000000000,-75.141930000000002,1,0,505,I-95 Park Electric Utilities Building 1,0.003206350000000,0.003206338764738,0.004173143592369,0.002582249976882
1965,647,39.945110000000000,-75.141930000000002,1,0,506,I-95 Park Electric Utilities Building 2,0.003003090000000,0.003003131768174,0.003908664195889,0.002418595911229
1966,647,39.945110000000000,-75.141930000000002,1,0,507,I-95 Park Electric Utilities Building 3,0.003059750000000,0.003059698714536,0.003982282411540,0.002464149252842
1967,647,39.945110000000000,-75.141930000000002,1,0,508,I-95 Park Electric Utilities Building 4,0.003254730000000,0.003254682481016,0.004236064384328,0.002621183986696
